순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
161,경상북도,칠곡군,칠곡아이위시컨트리클럽,경북 칠곡군 도고산길 109-0,레저스포츠,육상레저스포츠,14948
162,경상북도,경산시,자인시장,경북 경산시 자인로 198-0,쇼핑,시장,14945
163,경상북도,경주시,통일전,경북 경주시 칠불암길 6-0,역사관광,역사유적지,14920
164,경상북도,예천군,삼강주막,경북 예천군 삼강리길 27-0,역사관광,역사유적지,14865
165,경상북도,김천시,부항댐출렁다리,경북 김천시 부항댐길 352-0,기타관광,기타관광,14552
166,경상북도,문경시,문경오미자테마터널,경북 문경시 문경대로 1356-1,기타관광,기타관광,14487
167,경상북도,김천시,모다아울렛김천구미점,경북 김천시 아포대로 1417-0,쇼핑,쇼핑몰,14412
168,경상북도,포항시 남구,해군항공사령부항공역사관,경북 포항시 남구 동해안로 5947-0,문화관광,전시시설,14387
169,경상북도,포항시 북구,포항여객선터미널,경북 포항시 북구 해안로 44-0,기타관광,교통시설,14335
170,경상북도,청도군,청도레일바이크,경북 청도군 하지길 46-51,레저스포츠,기타레저스포츠,14322
171,경상북도,봉화군,국립백두대간수목원방문자센터,경북 봉화군 춘양로 1501-0,기타관광,기타관광,14282
172,경상북도,울진군,울진종합버스터미널,경북 울진군 울진중앙로 18-0,기타관광,교통시설,14280
173,경상북도,상주시,뉴스프링빌2CC,경북 상주시 백화로 40-0,레저스포츠,육상레저스포츠,14016
174,경상북도,경주시,경주예술의전당,경북 경주시 알천북로 1-0,문화관광,공연시설,13974
175,경상북도,청도군,청도프로방스,경북 청도군 이슬미로 272-23,문화관광,복합관광시설,13847
176,경상북도,경산시,NC백화점경산점,경북 경산시 중앙로 39-0,쇼핑,백화점,13820
177,경상북도,구미시,새마을운동테마공원,경북 구미시 박정희로 155-0,문화관광,도시공원,13816
178,경상북도,경주시,경주세계자동차박물관,경북 경주시 보문로 132-22,문화관광,전시시설,13798
179,경상북도,영덕군,영덕해파랑공원,경북 영덕군 영덕대게로 132-0,문화관광,도시공원,13749
180,경상북도,영덕군,영해만세시장,경북 영덕군 예주시장6길 15-0,쇼핑,시장,13614
181,경상북도,영천시,보현산천문대,경북 영천시 정각길 475-0,기타관광,기타관광,13586
182,경상북도,경주시,월성원자력홍보관,경북 경주시 동해안로 671-0,문화관광,전시시설,13578
183,경상북도,영덕군,삼사해상공원,경북 영덕군 해상공원길 92-0,문화관광,도시공원,13530
184,경상북도,구미시,구미새마을중앙시장,경북 구미시 구미중앙로9길 18-0,쇼핑,시장,13463
185,경상북도,영덕군,벌영리메타세콰이어숲,경북 영덕군,기타관광,기타관광,13424
186,경상북도,구미시,롯데시네마프리미엄구미센트럴,경북 구미시 구미중앙로17길 16-0,문화관광,공연시설,13348
187,경상북도,안동시,리버힐CC,경북 안동시 풍일로 1572-0,레저스포츠,육상레저스포츠,13050
188,경상북도,칠곡군,약목역,경북 칠곡군 칠곡대로 635-0,기타관광,교통시설,12749
189,경상북도,안동시,남안동CC,경북 안동시 풍일로 1887-0,레저스포츠,육상레저스포츠,12728
190,경상북도,상주시,경천섬공원,경북 상주시,문화관광,도시공원,12711
191,경상북도,김천시,연화지,경북 김천시,자연관광,자연경관(하천/해양),12704
192,경상북도,구미시,금오랜드,경북 구미시 금오산로 341-0,문화관광,테마공원,12611
193,경상북도,경주시,도리마을은행나무숲,경북 경주시,기타관광,기타관광,12583
194,경상북도,울진군,불영사,경북 울진군 불영사길 48-0,역사관광,종교성지,12439
195,경상북도,경주시,주상절리전망대,경북 경주시 동해안로 498-13,문화관광,랜드마크관광,12391
196,경상북도,포항시 북구,포항농산물도매시장,경북 포항시 북구 동해대로 1182-0,쇼핑,시장,12322
197,경상북도,구미시,선산시외버스터미널,경북 구미시 선산대로 1408-0,기타관광,교통시설,12260
198,경상북도,청도군,청도읍성,경북 청도군,역사관광,역사유적지,12227
199,경상북도,칠곡군,송림사,경북 칠곡군 송림길 73-0,역사관광,종교성지,12147
200,경상북도,문경시,문경시외버스터미널,경북 문경시 새재로 458-0,기타관광,교통시설,12097
201,경상북도,울진군,울진마린CC,경북 울진군,레저스포츠,육상레저스포츠,12063
202,경상북도,경주시,경주김유신장군묘,경북 경주시 충효2길 44-7,역사관광,역사유적지,12011
203,경상북도,구미시,롯데시네마구미공단,경북 구미시 산호대로 233-0,문화관광,공연시설,11969
204,경상북도,칠곡군,칠곡도개온천,경북 칠곡군 도개6길 30-0,체험관광,웰니스관광,11957
205,경상북도,고령군,고령대가야시장,경북 고령군 시장3길 29-0,쇼핑,시장,11946
206,경상북도,경주시,주렁주렁경주보문점,경북 경주시 엑스포로 80-0,문화관광,테마공원,11909
207,경상북도,칠곡군,왜관시장,경북 칠곡군 시장1길 7-0,쇼핑,시장,11853
208,경상북도,성주군,성밖숲,경북 성주군,기타관광,기타관광,11814
209,경상북도,경주시,용굴,경북 경주시 장진길 39-0,자연관광,자연생태,11742
210,경상북도,포항시 북구,울릉크루즈여객터미널,경북 포항시 북구 영일만항로 233-1,기타관광,교통시설,11684
211,경상북도,청송군,달기약수탕,경북 청송군 약수길 16-0,자연관광,자연경관(산),11658
212,경상북도,포항시 남구,양포항,경북 포항시 남구 양포항길 0-0,자연관광,자연경관(하천/해양),11600
213,경상북도,구미시,구미농수산물도매시장,경북 구미시 선산대로 309-0,쇼핑,시장,11567
214,경상북도,칠곡군,다부동전적기념관,경북 칠곡군 호국로 1486-0,문화관광,전시시설,11504
215,경상북도,경주시,나정고운모래해변,경북 경주시,자연관광,자연경관(하천/해양),11500
216,경상북도,영천시,충성대CC,경북 영천시,레저스포츠,육상레저스포츠,11450
217,경상북도,영천시,임고서원,경북 영천시 포은로 447-0,역사관광,역사유적지,11389
218,경상북도,영천시,은해사,경북 영천시 은해사로 300-0,역사관광,종교성지,11388
219,경상북도,의성군,고운사,경북 의성군 고운사길 415-0,역사관광,종교성지,11268
220,경상북도,영천시,영천시외버스터미널,경북 영천시 강변로 44-0,기타관광,교통시설,11089
221,경상북도,포항시 남구,오천시장,경북 포항시 남구 장기로1690번길 16-0,쇼핑,시장,11012
222,경상북도,상주시,경천대국민관광지,경북 상주시 경천로 652-0,문화관광,복합관광시설,10943
223,경상북도,구미시,CGV구미,경북 구미시 구미중앙로 44-0,문화관광,공연시설,10934
224,경상북도,안동시,안동학가산온천,경북 안동시 학가산온천길 14-0,체험관광,웰니스관광,10833
225,경상북도,경주시,뽀로로아쿠아빌리지,경북 경주시 보문로 182-27,문화관광,테마공원,10776
226,경상북도,경주시,경주바람의언덕,경북 경주시 불국로 1056-185,기타관광,기타관광,10719
227,경상북도,청송군,산소카페청송정원,경북 청송군,문화관광,도시공원,10708
228,경상북도,경주시,감은사지3층석탑,경북 경주시,역사관광,역사유물,10552
229,경상북도,경주시,안강시장,경북 경주시 안강시장길 24-9,쇼핑,시장,10539
230,경상북도,경주시,경주고속버스터미널,경북 경주시 태종로685번길 2-0,기타관광,교통시설,10485
231,경상북도,고령군,고령시외버스터미널,경북 고령군 중앙로 29-0,기타관광,교통시설,10396
232,경상북도,구미시,구미에코랜드,경북 구미시 인덕1길 195-0,기타관광,기타관광,10374
233,경상북도,영덕군,동광어시장,경북 영덕군 영덕대게로 108-1,쇼핑,시장,10365
234,경상북도,포항시 남구,포항스틸야드,경북 포항시 남구 동해안로6213번길 20-0,문화관광,레저스포츠시설,10293
235,경상북도,경산시,반곡지,경북 경산시,자연관광,자연경관(하천/해양),10260
236,경상북도,울진군,한울에너지팜,경북 울진군 울진북로 2040-0,문화관광,전시시설,10258
237,경상북도,영천시,화랑설화마을,경북 영천시 거여로 426-5,기타관광,기타관광,10226
238,경상북도,경주시,골굴사,경북 경주시 기림로 101-5,역사관광,종교성지,10127
239,경상북도,경주시,옥산서원,경북 경주시 옥산서원길 216-27,역사관광,역사유적지,10124
240,경상북도,경주시,우리GC,경북 경주시 동남로 972-0,레저스포츠,육상레저스포츠,10098
240,경상북도,칠곡군,가산산성,경북 칠곡군,역사관광,역사유적지,10098
242,경상북도,경주시,성동시장,경북 경주시 원화로281번길 11-0,쇼핑,시장,10067
243,경상북도,구미시,동아백화점구미점,경북 구미시 송원동로 28-0,쇼핑,백화점,9951
244,경상북도,칠곡군,마이다스구미 골프아카데미,경북 칠곡군 학하2길 54-171,레저스포츠,육상레저스포츠,9874
245,경상북도,경주시,수협활어직판장,경북 경주시 감포항구길 91-0,쇼핑,시장,9824
246,경상북도,청도군,펜타뷰골프클럽,경북 청도군 금천로 709-0,레저스포츠,육상레저스포츠,9786
247,경상북도,문경시,문경단산관광모노레일,경북 문경시 활공장길 556-0,기타관광,기타관광,9778
248,경상북도,포항시 북구,영일대전망대,경북 포항시 북구,문화관광,랜드마크관광,9768
249,경상북도,경주시,바니베어뮤지엄경주,경북 경주시 보문로 280-34,문화관광,전시시설,9697
250,경상북도,예천군,예천시외버스터미널,경북 예천군 충효로 165-0,기타관광,교통시설,9648
251,경상북도,경주시,경주불국사경내,경북 경주시 불국로 385-0,역사관광,역사유적지,9571
252,경상북도,울진군,월송정,경북 울진군 월송정로 517-0,역사관광,역사유적지,9559
253,경상북도,경주시,안강레전드GC,경북 경주시 낙산길 85-0,레저스포츠,육상레저스포츠,9530
254,경상북도,경주시,우양미술관,경북 경주시 보문로 484-7,문화관광,전시시설,9476
255,경상북도,경주시,KT경주수련관,경북 경주시 엑스포로 30-0,레저스포츠,육상레저스포츠,9467
256,경상북도,포항시 남구,도구해수욕장,경북 포항시 남구,자연관광,자연경관(하천/해양),9453
257,경상북도,고령군,대가야CC,경북 고령군 대가야로 1103-0,레저스포츠,육상레저스포츠,9390
258,경상북도,경주시,불국사역폐역,경북 경주시,기타관광,교통시설,9354
259,경상북도,구미시,G7스퀘어,경북 구미시 야은로 296-0,쇼핑,쇼핑몰,9337
260,경상북도,구미시,메가박스구미강동,경북 구미시 인동가산로 14-0,문화관광,공연시설,9326
261,경상북도,경주시,기림사,경북 경주시 기림로 437-17,역사관광,종교성지,9295
262,경상북도,영덕군,영해시외버스터미널,경북 영덕군 예주시장길 5-0,기타관광,교통시설,9294
263,경상북도,영덕군,옥계계곡,경북 영덕군 팔각산로 662-0,자연관광,자연경관(산),9251
264,경상북도,경주시,서라벌골프클럽,경북 경주시 내외로 577-189,레저스포츠,육상레저스포츠,9185
265,경상북도,청도군,군파크루지,경북 청도군 남성현로 350-30,레저스포츠,기타레저스포츠,9106
266,경상북도,울진군,등기산스카이워크,경북 울진군,문화관광,랜드마크관광,8858
267,경상북도,안동시,안동청과합자회사,경북 안동시 유통단지길 100-0,쇼핑,시장,8845
268,경상북도,포항시 북구,포항영일신항만,경북 포항시 북구 영일만항로 151-0,자연관광,자연경관(하천/해양),8828
269,경상북도,울진군,울진항,경북 울진군,자연관광,자연경관(하천/해양),8739
270,경상북도,포항시 남구,포항야구장,경북 포항시 남구 희망대로 790-0,문화관광,레저스포츠시설,8709
271,경상북도,상주시,성주봉자연휴양림,경북 상주시 성주봉로 3-0,자연관광,자연공원,8662
272,경상북도,봉화군,국립백두대간수목원,경북 봉화군 춘양로 1501-0,자연관광,자연공원,8598
273,경상북도,안동시,낙동강12경(부용경)부용대,경북 안동시 광덕솔밭길 72-0,역사관광,역사유적지,8551
274,경상북도,영천시,돌할매,경북 영천시 돌할매로 484-0,기타관광,기타관광,8507
275,경상북도,봉화군,분천역산타마을,경북 봉화군 분천길 49-0,기타관광,기타관광,8491
276,경상북도,칠곡군,휴온천,경북 칠곡군 기성5길 11-10,체험관광,웰니스관광,8459
277,경상북도,경주시,무열왕릉,경북 경주시,역사관광,역사유적지,8388
278,경상북도,경주시,히어로플레이파크경주점,경북 경주시 강변로 200-0,문화관광,테마공원,8229
279,경상북도,경주시,감포공설시장,경북 경주시 감포로 115-0,쇼핑,시장,8221
280,경상북도,포항시 북구,오도1리해수욕장,경북 포항시 북구,자연관광,자연경관(하천/해양),8218
281,경상북도,영주시,영주선비촌,경북 영주시 소백로 2796-0,역사관광,역사유적지,8217
282,경상북도,예천군,예천곤충생태원,경북 예천군 은풍로 1045-0,기타관광,기타관광,8183
