순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
28,울산광역시,동구,대왕암공원출렁다리,울산 동구 등대로 140-0,기타관광,기타관광,29836
29,울산광역시,울주군,언양알프스시장,울산 울주군 장터1길 22-0,쇼핑,시장,29378
30,울산광역시,북구,롯데마트진장점,울산 북구 진장유통로 64-0,쇼핑,대형마트,28527
31,울산광역시,울주군,울산CC,울산 울주군 웅촌로 1-0,레저스포츠,육상레저스포츠,26825
32,울산광역시,북구,홈플러스울산북구점,울산 북구 신답로 26-0,쇼핑,대형마트,25545
33,울산광역시,남구,세이브존울산점,울산 남구 번영로250번길 9-0,쇼핑,대형마트,25390
34,울산광역시,중구,태화강국가정원,울산 중구 태화강국가정원길 154-0,문화관광,도시공원,25119
35,울산광역시,북구,베이스타즈CC,울산 북구 미포산업로 800-0,레저스포츠,육상레저스포츠,24494
36,울산광역시,동구,현대백화점울산동구점,울산 동구 방어진순환도로 899-0,쇼핑,백화점,24322
37,울산광역시,울주군,덕신소공원,울산 울주군,문화관광,도시공원,24139
38,울산광역시,울주군,메가마트언양점,울산 울주군 반구대로 612-0,쇼핑,대형마트,23108
39,울산광역시,중구,울산시립미술관,울산 중구 미술관길 72-0,문화관광,전시시설,22261
40,울산광역시,남구,신정시장,울산 남구 중앙로241번길 6-0,쇼핑,시장,20935
41,울산광역시,남구,장생포고래문화마을,울산 남구 장생포고래로 271-1,기타관광,기타관광,20627
42,울산광역시,남구,CGV울산삼산,울산 남구 화합로 185-0,문화관광,공연시설,20236
43,울산광역시,북구,신선도원몰,울산 북구 진장17길 10-0,쇼핑,쇼핑몰,19981
44,울산광역시,울주군,남창옹기종기시장,울산 울주군 남창장터길 24-0,쇼핑,시장,19489
45,울산광역시,울주군,작천정계곡,울산 울주군 등억알프스로 64-0,자연관광,자연경관(산),18872
46,울산광역시,울주군,덕하시장(오일장),울산 울주군,쇼핑,시장,18571
47,울산광역시,남구,뉴코아아울렛울산점,울산 남구 삼산로 217-0,쇼핑,대형마트,18410
48,울산광역시,동구,방어진항,울산 동구 성끝길 2-0,자연관광,자연경관(하천/해양),17878
49,울산광역시,북구,모다아울렛울산점,울산 북구 진장유통로 78-6,쇼핑,쇼핑몰,17445
50,울산광역시,북구,울산농협농수산물종합유통센터,울산 북구 진장유통로 90-0,쇼핑,시장,17226
51,울산광역시,동구,홈플러스울산동구점,울산 동구 방어진순환도로 637-0,쇼핑,대형마트,17049
52,울산광역시,남구,선암호수공원,울산 남구 선암호수길 104-0,문화관광,도시공원,16816
53,울산광역시,울주군,영남알프스복합웰컴센터,울산 울주군 알프스온천5길 103-8,문화관광,기타문화관광지,16814
54,울산광역시,북구,북울산역,울산 북구,기타관광,교통시설,16289
55,울산광역시,남구,울산과학관,울산 남구 남부순환도로 111-0,문화관광,전시시설,16260
56,울산광역시,울주군,명선도,울산 울주군,자연관광,자연경관(하천/해양),16043
57,울산광역시,동구,슬도,울산 동구,자연관광,자연경관(하천/해양),15610
58,울산광역시,중구,십리대숲(은하수길)태화강국가정원,울산 중구,문화관광,도시공원,15141
59,울산광역시,남구,울산고속버스터미널,울산 남구 삼산로 288-0,기타관광,교통시설,14780
60,울산광역시,울주군,간절곶소망우체통,울산 울주군,기타관광,기타관광,14420
61,울산광역시,울주군,언양임시시외버스터미널,울산 울주군 언양로 22-0,기타관광,교통시설,13714
62,울산광역시,남구,현대백화점울산점별관,울산 남구 삼산중로 76-0,쇼핑,백화점,12613
63,울산광역시,울주군,남창역,울산 울주군 남창역길 40-0,기타관광,교통시설,12574
64,울산광역시,울주군,골드그린GC,울산 울주군 방기가천로 179-0,레저스포츠,육상레저스포츠,11996
65,울산광역시,울주군,나사리해수욕장,울산 울주군,자연관광,자연경관(하천/해양),11793
66,울산광역시,울주군,신불산폭포자연휴양림,울산 울주군 청수골길 175-0,자연관광,자연공원,11708
67,울산광역시,남구,롯데시네마울산,울산 남구 삼산로 288-0,문화관광,공연시설,11525
68,울산광역시,중구,롯데시네마울산성남,울산 중구 젊음의2거리 33-0,문화관광,공연시설,11317
69,울산광역시,남구,문수국제양궁장,울산 남구 남부순환도로 209-0,레저스포츠,육상레저스포츠,11258
70,울산광역시,울주군,자수정동굴나라썰매장,울산 울주군 자수정로 170-0,레저스포츠,육상레저스포츠,10935
71,울산광역시,북구,송정박상진호수공원,울산 북구,문화관광,도시공원,10719
72,울산광역시,남구,롯데영플라자울산점,울산 남구 삼산로 288-0,쇼핑,백화점,10626
73,울산광역시,남구,문수야구장,울산 남구,문화관광,레저스포츠시설,9505
74,울산광역시,울주군,등억온천지구,울산 울주군,문화관광,복합관광시설,9350
75,울산광역시,중구,중구문화의전당,울산 중구 종가로 405-0,문화관광,공연시설,9342
76,울산광역시,울주군,남창역폐역,울산 울주군 남창역길 40-0,기타관광,교통시설,8877
77,울산광역시,중구,학성공원,울산 중구 학성공원3길 54-0,문화관광,도시공원,8665
78,울산광역시,남구,울산산업공구월드,울산 남구 갈밭로 24-0,쇼핑,시장,8526
79,울산광역시,남구,태화강동굴피아,울산 남구 남산로 306-0,자연관광,자연생태,8522
80,울산광역시,중구,백양사,울산 중구 백양로 67-0,역사관광,종교성지,8188
81,울산광역시,남구,정광사,울산 남구 정광로4번길 14-0,역사관광,종교성지,8017
82,울산광역시,북구,호계역폐역,울산 북구 호계6길 30-0,기타관광,교통시설,7935
83,울산광역시,동구,울산대교전망대,울산 동구 봉수로 155-1,문화관광,랜드마크관광,7808
84,울산광역시,울주군,영남알프스골프파크,울산 울주군 자수정로 170-0,레저스포츠,육상레저스포츠,7365
85,울산광역시,남구,KBS울산홀,울산 남구 번영로 212-0,문화관광,공연시설,7102
86,울산광역시,남구,다이소울산삼산본점,울산 남구 화합로 138-1,쇼핑,대형마트,6960
87,울산광역시,북구,하나로마트울산점,울산 북구 진장유통로 90-0,쇼핑,대형마트,6867
88,울산광역시,울주군,울산발리온천,울산 울주군 상발2길 34-0,체험관광,웰니스관광,6805
89,울산광역시,남구,장생포문화창고,울산 남구 장생포고래로 110-0,문화관광,기타문화관광지,6526
90,울산광역시,북구,호계시장,울산 북구 호계3길 17-11,쇼핑,시장,6516
91,울산광역시,남구,수암상가시장,울산 남구 수암로 124-0,쇼핑,시장,6470
92,울산광역시,동구,CGV울산동구,울산 동구 등대로 50-0,문화관광,공연시설,6158
93,울산광역시,북구,편백산림욕장,울산 북구,자연관광,자연공원,6123
94,울산광역시,북구,CGV울산진장,울산 북구 진장유통로 51-10,문화관광,공연시설,5936
95,울산광역시,남구,울산대공원장미축제,울산 남구 대공원로 94-0,문화관광,기타문화관광지,5907
96,울산광역시,울주군,대운산,울산 울주군,자연관광,자연경관(산),5744
97,울산광역시,동구,대왕별아이누리,울산 동구 등대로 100-0,문화관광,테마공원,5617
98,울산광역시,울주군,태화강생태관,울산 울주군 구영로 31-0,문화관광,전시시설,5297
99,울산광역시,동구,꽃바위시내버스종점,울산 동구 문현로 120-0,기타관광,교통시설,5131
100,울산광역시,남구,정토사,울산 남구 문수로217번길 15-0,역사관광,종교성지,5045
101,울산광역시,울주군,울산간절곶해맞이축제,울산 울주군,문화관광,기타문화관광지,5005
102,울산광역시,남구,고래생태체험관,울산 남구 장생포고래로 248-0,문화관광,기타문화관광지,4989
103,울산광역시,남구,수암회수산시장,울산 남구 수암로128번길 14-0,쇼핑,시장,4978
104,울산광역시,남구,울산신항,울산 남구 신항로716번길 1-0,자연관광,자연경관(하천/해양),4922
105,울산광역시,중구,구역전시장,울산 중구 구역전길 28-0,쇼핑,시장,4880
106,울산광역시,북구,울산안전체험관,울산 북구 산하중앙2로 87-33,문화관광,기타문화관광지,4878
107,울산광역시,중구,태화종합시장,울산 중구 화진4길 20-0,쇼핑,시장,4791
108,울산광역시,북구,화봉종합시장,울산 북구 송내1길 6-0,쇼핑,시장,4755
109,울산광역시,울주군,포니랜드,울산 울주군 대암1길 153-29,체험관광,농/산/어촌체험,4744
110,울산광역시,동구,울산항염포부두,울산 동구 방어진순환도로 30-1,자연관광,자연경관(하천/해양),4709
111,울산광역시,울주군,반구대암각화,울산 울주군,역사관광,역사유적지,4686
112,울산광역시,울주군,간월재,울산 울주군,기타관광,기타관광,4608
113,울산광역시,동구,울기등대,울산 동구 등대로 155-0,문화관광,랜드마크관광,4598
114,울산광역시,울주군,울주작천정벚꽃길,울산 울주군,기타관광,기타관광,4448
114,울산광역시,울주군,철구소계곡,울산 울주군,자연관광,자연경관(산),4448
116,울산광역시,북구,효문운동장,울산 북구,문화관광,레저스포츠시설,4424
117,울산광역시,울주군,언양임시시외버스터미널,울산 울주군 헌양길 7-0,기타관광,교통시설,4383
118,울산광역시,울주군,선바위,울산 울주군,기타관광,기타관광,4366
119,울산광역시,울주군,가지산탄산유황천,울산 울주군 운문로 48-0,체험관광,웰니스관광,4283
120,울산광역시,남구,수암상가시장,울산 남구 수암로116번길 6-0,쇼핑,시장,4250
121,울산광역시,중구,함월루,울산 중구 함월1길 7-0,문화관광,랜드마크관광,4171
122,울산광역시,중구,메가박스울산,울산 중구 젊음의거리 73-0,문화관광,공연시설,4122
123,울산광역시,울주군,언양읍성,울산 울주군,역사관광,역사유적지,4092
124,울산광역시,중구,울산중앙시장,울산 중구 번영로 329-0,쇼핑,시장,3923
125,울산광역시,울주군,온산항제1부두,울산 울주군 산암로 237-0,자연관광,자연경관(하천/해양),3884
126,울산광역시,울주군,배내고개,울산 울주군,자연관광,자연경관(산),3878
127,울산광역시,동구,동울산종합시장,울산 동구 진성14길 77-0,쇼핑,시장,3807
128,울산광역시,울주군,와항재,울산 울주군,자연관광,자연경관(산),3800
129,울산광역시,남구,야음시장,울산 남구 수암로 234-0,쇼핑,시장,3793
130,울산광역시,울주군,FE01갤러리&카페,울산 울주군 용연길 160-0,문화관광,전시시설,3733
131,울산광역시,중구,울산경상좌도병영성,울산 중구,역사관광,역사유적지,3583
132,울산광역시,중구,뉴코아아울렛울산성남점,울산 중구 시계탑거리 20-0,쇼핑,대형마트,3575
133,울산광역시,중구,울산향교,울산 중구 명륜로 117-0,역사관광,역사유적지,3409
134,울산광역시,남구,울산박물관,울산 남구 두왕로 277-0,문화관광,전시시설,3402
135,울산광역시,울주군,구영공원,울산 울주군,문화관광,도시공원,3387
136,울산광역시,울주군,온양체육공원,울산 울주군 외고산옹기길 154-0,문화관광,도시공원,3320
137,울산광역시,중구,울산시립미술관,울산 중구 도서관길 72-0,문화관광,전시시설,3319
138,울산광역시,울주군,박제상유적지,울산 울주군 치술령길 7-0,역사관광,역사유적지,3309
139,울산광역시,동구,대송농수산물시장,울산 동구 대송8길 6-0,쇼핑,시장,3301
140,울산광역시,울주군,문수사,울산 울주군 문수산길 514-0,역사관광,종교성지,3224
141,울산광역시,동구,쇠평어린이공원,울산 동구,문화관광,도시공원,3209
142,울산광역시,남구,울산번개시장,울산 남구 신선로184번길 36-0,쇼핑,시장,3203
143,울산광역시,중구,울산종합운동장보조경기장,울산 중구,문화관광,레저스포츠시설,3178
144,울산광역시,중구,학성동가구거리,울산 중구,쇼핑,기타쇼핑시설,3127
145,울산광역시,울주군,영남알프스번개맨체험관,울산 울주군 알프스온천5길 103-8,문화관광,기타문화관광지,3117
146,울산광역시,울주군,덕하역폐역,울산 울주군 덕하로 269-5,기타관광,교통시설,3114
147,울산광역시,울주군,문수인라인롤러스케이트장,울산 울주군,레저스포츠,육상레저스포츠,3095
148,울산광역시,남구,울산해양경찰서전용부두,울산 남구 장생포고래로 166-0,자연관광,자연경관(하천/해양),3052
149,울산광역시,동구,남목마성시장,울산 동구 남목17길 9-0,쇼핑,시장,3027
150,울산광역시,울주군,알프스시네마,울산 울주군 알프스온천5길 103-8,문화관광,공연시설,3023
151,울산광역시,울주군,정일울산컨테이너터미널,울산 울주군 당목길 26-0,자연관광,자연경관(하천/해양),3005
152,울산광역시,중구,중구야구장,울산 중구,문화관광,레저스포츠시설,2991
153,울산광역시,울주군,울산어린이천문대,울산 울주군 지지1길 100-0,문화관광,전시시설,2938
154,울산광역시,동구,일산수산물판매센터,울산 동구 일산진11길 150-0,쇼핑,시장,2922
155,울산광역시,남구,일반부두,울산 남구 장생포로 0-0,자연관광,자연경관(하천/해양),2899
156,울산광역시,남구,울산대공원동물원,울산 남구 대공원로 94-0,문화관광,테마공원,2844
157,울산광역시,울주군,울산암각화박물관,울산 울주군 반구대안길 254-0,문화관광,전시시설,2792
158,울산광역시,북구,박상진의사생가,울산 북구 박상진5로 10-0,역사관광,역사유적지,2780
159,울산광역시,북구,블루마씨네자동차극장,울산 북구 산하길 60-0,문화관광,공연시설,2722
160,울산광역시,남구,무지개놀이터,울산 남구,문화관광,테마공원,2708
161,울산광역시,중구,외솔기념관,울산 중구 병영12길 15-0,문화관광,전시시설,2704
162,울산광역시,남구,선암호수공원축구장,울산 남구,문화관광,레저스포츠시설,2686
163,울산광역시,북구,정자활어직매장,울산 북구 정자1길 48-0,쇼핑,시장,2675
164,울산광역시,남구,울산대공원아쿠아시스,울산 남구 대공원로 94-0,문화관광,테마공원,2661
165,울산광역시,울주군,파래소폭포,울산 울주군,자연관광,자연경관(산),2626
166,울산광역시,남구,울산항제2부두,울산 남구,자연관광,자연경관(하천/해양),2556
167,울산광역시,울주군,강양항,울산 울주군 강양길 123-0,기타관광,교통시설,2521
168,울산광역시,중구,학성새벽시장,울산 중구 새벽시장3길 20-0,쇼핑,시장,2482
169,울산광역시,북구,양정생활체육공원,울산 북구 오치골2길 25-0,문화관광,도시공원,2468
170,울산광역시,중구,피터스원키즈파크,울산 중구 종가로 310-0,문화관광,테마공원,2436
171,울산광역시,울주군,범서생활체육공원,울산 울주군 천상중앙길 34-0,문화관광,도시공원,2418
172,울산광역시,남구,하나로마트옥동점,울산 남구 문수로 406-0,쇼핑,대형마트,2400
173,울산광역시,중구,태화루,울산 중구 태화로 300-0,역사관광,역사유적지,2391
174,울산광역시,남구,울산중앙청과시장,울산 남구 삼산로 324-0,쇼핑,시장,2357
175,울산광역시,북구,오치골공원,울산 북구 오치골2길 25-0,문화관광,도시공원,2294
176,울산광역시,남구,울산번개시장,울산 남구 신선로184번길 46-1,쇼핑,시장,2276
177,울산광역시,울주군,두동일신랜드,울산 울주군 두동로 1355-50,레저스포츠,기타레저스포츠,2272
178,울산광역시,남구,와우쥬,울산 남구 대학로 164-0,문화관광,테마공원,2267
179,울산광역시,동구,월봉시장,울산 동구 화정6길 16-0,쇼핑,시장,2252
180,울산광역시,북구,럭키즈카페,울산 북구 매곡산업로 173-0,문화관광,테마공원,2208
181,울산광역시,중구,쥬라리움울산점,울산 중구 종가로 313-0,문화관광,테마공원,2137
182,울산광역시,울주군,솔개해수욕장,울산 울주군,자연관광,자연경관(하천/해양),2136
183,울산광역시,남구,CK아트홀,울산 남구 삼산로 173-0,문화관광,공연시설,2135
184,울산광역시,남구,울산석탄부두,울산 남구 부두로 0-0,기타관광,교통시설,2127
185,울산광역시,울주군,나사리방파제,울산 울주군,자연관광,자연경관(하천/해양),2121
186,울산광역시,중구,신울산종합시장,울산 중구 서원6길 11-0,쇼핑,시장,2103
187,울산광역시,울주군,울산옹기축제,울산 울주군 외고산3길 36-0,문화관광,기타문화관광지,2089
188,울산광역시,중구,신중앙시장,울산 중구 구교로 35-0,쇼핑,시장,2080
189,울산광역시,남구,남구배드민턴센터,울산 남구 화합로71번길 12-0,레저스포츠,기타레저스포츠,2033
190,울산광역시,남구,야음상가시장,울산 남구 수암로 234-0,쇼핑,시장,2029
191,울산광역시,남구,시립문수궁도장,울산 남구 남부순환도로 555-0,레저스포츠,육상레저스포츠,2010
192,울산광역시,남구,장생포수국페스티벌,울산 남구,문화관광,기타문화관광지,1999
193,울산광역시,울주군,울산옹기박물관,울산 울주군 외고산3길 36-0,문화관광,전시시설,1975
194,울산광역시,중구,입화산참살이숲제2오토캠핑장,울산 중구,레저스포츠,기타레저스포츠,1955
195,울산광역시,울주군,울산수목원,울산 울주군 대운상대길 225-19,자연관광,자연공원,1930
196,울산광역시,중구,해남사,울산 중구 기상대길 13-0,역사관광,종교성지,1910
197,울산광역시,동구,슬도등대,울산 동구,문화관광,랜드마크관광,1887
198,울산광역시,울주군,서생체육공원,울산 울주군,문화관광,도시공원,1868
199,울산광역시,중구,벨롱비,울산 중구 종가로 641-0,문화관광,테마공원,1858
200,울산광역시,동구,주전항,울산 동구 주전해안길 73-0,자연관광,자연경관(하천/해양),1857
201,울산광역시,울주군,범서온천지지워터피아,울산 울주군 두동로 704-0,체험관광,웰니스관광,1840
202,울산광역시,울주군,배내골,울산 울주군,자연관광,자연경관(산),1811
203,울산광역시,남구,처용암,울산 남구,역사관광,역사유적지,1792
203,울산광역시,중구,중구다목적구장,울산 중구 달빛로 65-23,문화관광,레저스포츠시설,1792
205,울산광역시,남구,궁거랑벚꽃길,울산 남구,기타관광,기타관광,1785
206,울산광역시,남구,태화강역광장,울산 남구,문화관광,도시공원,1764
207,울산광역시,동구,방어진시외버스터미널,울산 동구 내진길 9-0,기타관광,교통시설,1763
208,울산광역시,울주군,한국사슴농장,울산 울주군 배내로 1468-0,체험관광,농/산/어촌체험,1754
209,울산광역시,북구,온리스포츠배드민턴센터,울산 북구 약수4길 20-0,레저스포츠,기타레저스포츠,1745
210,울산광역시,중구,울산중구어린이역사과학체험관,울산 중구 새즈믄해거리 37-0,문화관광,전시시설,1737
211,울산광역시,울주군,건암사,울산 울주군 함박등길 162-6,역사관광,종교성지,1725
212,울산광역시,울주군,송운사,울산 울주군 자수정로 212-0,역사관광,종교성지,1716
213,울산광역시,울주군,숲속의작은친구들,울산 울주군 재궁골길 42-0,문화관광,전시시설,1669
214,울산광역시,울주군,서생포왜성,울산 울주군,역사관광,역사유적지,1659
215,울산광역시,울주군,내원암계곡,울산 울주군 대운상대길 382-0,자연관광,자연경관(산),1622
216,울산광역시,북구,신흥사,울산 북구 대안4길 280-0,역사관광,종교성지,1607
217,울산광역시,울주군,화랑체육공원,울산 울주군 서하천전로 76-0,문화관광,도시공원,1601
218,울산광역시,남구,울산항제6부두,울산 남구 매암로 0-0,자연관광,자연경관(하천/해양),1593
219,울산광역시,울주군,덕신1차시장,울산 울주군 온덕1길 25-0,쇼핑,시장,1583
220,울산광역시,울주군,간절곶등대,울산 울주군 간절곶1길 39-2,문화관광,랜드마크관광,1561
221,울산광역시,울주군,가지산,울산 울주군,자연관광,자연경관(산),1544
222,울산광역시,울주군,자드락숲,울산 울주군 서하천전로 76-0,기타관광,기타관광,1543
223,울산광역시,남구,태화강전망대,울산 남구 남산로 223-0,문화관광,랜드마크관광,1527
224,울산광역시,울주군,문수산전망대,울산 울주군 청송길 333-0,문화관광,랜드마크관광,1524
225,울산광역시,중구,캐니언파크울산,울산 중구 만남의거리 15-0,문화관광,테마공원,1505
226,울산광역시,울주군,울산대곡박물관,울산 울주군 서하천전로 257-0,문화관광,전시시설,1496
227,울산광역시,남구,와와공원,울산 남구,문화관광,도시공원,1483
228,울산광역시,남구,울산공공야외빙상장,울산 남구,레저스포츠,육상레저스포츠,1480
229,울산광역시,남구,자두공원,울산 남구,문화관광,도시공원,1477
230,울산광역시,중구,동천야외물놀이장,울산 중구,문화관광,테마공원,1476
231,울산광역시,울주군,국립대운산치유의숲,울산 울주군 대운상대길 225-92,자연관광,자연공원,1462
232,울산광역시,남구,철새홍보관,울산 남구 눌재로 24-0,문화관광,전시시설,1433
233,울산광역시,울주군,산왕사,울산 울주군 고래샘2길 87-20,역사관광,종교성지,1409
234,울산광역시,중구,아트홀마당,울산 중구 성안1길 101-0,문화관광,공연시설,1408
235,울산광역시,남구,신복시외버스터미널,울산 남구 북부순환도로1번길 9-1,기타관광,교통시설,1387
236,울산광역시,울주군,오드펠터미널전용부두,울산 울주군,자연관광,자연경관(하천/해양),1360
237,울산광역시,남구,장생포모노레일,울산 남구 장생포고래로 246-0,기타관광,기타관광,1343
238,울산광역시,남구,남산레포츠공원,울산 남구,문화관광,도시공원,1340
238,울산광역시,울주군,자수정동굴나라물놀이장,울산 울주군 자수정로 212-0,문화관광,테마공원,1340
240,울산광역시,남구,울산항제7부두,울산 남구 매암로 96-0,자연관광,자연경관(하천/해양),1337
241,울산광역시,남구,울산문화공원,울산 남구,문화관광,도시공원,1331
242,울산광역시,동구,방어진공동어시장,울산 동구,쇼핑,시장,1329
243,울산광역시,동구,전하시장,울산 동구 녹수7길 32-0,쇼핑,시장,1326
243,울산광역시,중구,시크릿쥬쥬또봇키즈카페울산점,울산 중구 동천서로 56-0,문화관광,테마공원,1326
245,울산광역시,남구,울산신항철송장,울산 남구,기타관광,교통시설,1324
246,울산광역시,남구,성암야구장,울산 남구,문화관광,레저스포츠시설,1323
247,울산광역시,동구,꽃나루공원,울산 동구,문화관광,도시공원,1297
248,울산광역시,중구,캐니언파크울산점,울산 중구 만남의거리 15-0,문화관광,테마공원,1293
249,울산광역시,동구,울산테마식물수목원,울산 동구 쇠평길 33-1,자연관광,자연공원,1290
250,울산광역시,울주군,도선사,울산 울주군 함박등길 20-65,역사관광,종교성지,1287
251,울산광역시,울주군,신암1리방파제,울산 울주군,자연관광,자연경관(하천/해양),1281
252,울산광역시,북구,화동못수변공원,울산 북구,문화관광,도시공원,1271
253,울산광역시,북구,양정생활체육공원축구장,울산 북구 오치골2길 25-0,문화관광,레저스포츠시설,1268
254,울산광역시,중구,우정시장,울산 중구 당산5길 10-0,쇼핑,시장,1265
255,울산광역시,울주군,솔개공원,울산 울주군 해맞이로 1416-0,문화관광,도시공원,1242
256,울산광역시,동구,화암추등대,울산 동구 화암등대길 50-0,문화관광,랜드마크관광,1238
257,울산광역시,중구,J아트홀,울산 중구 번영로 470-0,문화관광,공연시설,1209
258,울산광역시,북구,강동화암주상절리,울산 북구,역사관광,역사유적지,1204
259,울산광역시,울주군,두현저수지,울산 울주군,자연관광,자연경관(하천/해양),1184
260,울산광역시,남구,울산고래축제,울산 남구 장생포고래로 244-0,문화관광,기타문화관광지,1177
261,울산광역시,남구,고래생태체험관,울산 남구 장생포고래로 250-0,문화관광,기타문화관광지,1137
262,울산광역시,북구,몽클라이밍,울산 북구 당수골2길 43-0,레저스포츠,기타레저스포츠,1107
263,울산광역시,북구,울산EDA승마장,울산 북구 버덩길 18-0,레저스포츠,육상레저스포츠,1101
264,울산광역시,울주군,송정방파제,울산 울주군,자연관광,자연경관(하천/해양),1084
265,울산광역시,남구,문수월드컵전시관,울산 남구 문수로 44-0,문화관광,전시시설,1060
266,울산광역시,중구,서덕출공원,울산 중구 푸름4길 27-0,문화관광,도시공원,1037
267,울산광역시,울주군,간월자연휴양림,울산 울주군 등억알프스로 607-15,자연관광,자연공원,1033
268,울산광역시,울주군,온양체육공원축구장,울산 울주군 외고산옹기길 154-0,문화관광,레저스포츠시설,1032
269,울산광역시,울주군,언양공설시장,울산 울주군 남천로 12-0,쇼핑,시장,1031
270,울산광역시,중구,병영시장,울산 중구 병영로 14-0,쇼핑,시장,1029
271,울산광역시,울주군,세진방파제,울산 울주군,자연관광,자연경관(하천/해양),1025
272,울산광역시,동구,해동용궁사,울산 동구 성끝4길 60-0,역사관광,종교성지,1022
273,울산광역시,중구,황룡사,울산 중구 옥교로 1-0,역사관광,종교성지,986
274,울산광역시,울주군,언양향교,울산 울주군 서향교1길 55-0,역사관광,역사유적지,976
275,울산광역시,울주군,불고기팜농어촌테마공원,울산 울주군,문화관광,도시공원,969
275,울산광역시,남구,삼산배드민턴장,울산 남구 돋질로446번길 11-0,레저스포츠,기타레저스포츠,969
277,울산광역시,동구,방어진체육공원,울산 동구 봉수로 27-90,문화관광,도시공원,961
278,울산광역시,북구,강동해수온천,울산 북구 동해안로 1418-0,체험관광,웰니스관광,957
278,울산광역시,남구,문수월드컵경기장보조경기장,울산 남구,문화관광,레저스포츠시설,957
280,울산광역시,울주군,유진목장,울산 울주군 구량차리로 316-3,체험관광,농/산/어촌체험,946
281,울산광역시,울주군,하나로마트온양농협발리점,울산 울주군 온양로 191-0,쇼핑,대형마트,945
281,울산광역시,중구,성안체육공원,울산 중구 함월1길 145-0,문화관광,도시공원,945
283,울산광역시,북구,바릴너흐제주,울산 북구 당수골2길 13-0,문화관광,테마공원,938
284,울산광역시,중구,선우시장,울산 중구 곽남14길 37-0,쇼핑,시장,930
285,울산광역시,중구,타요키즈카페울산젊음의거리점,울산 중구 젊음의2거리 33-0,문화관광,테마공원,929
285,울산광역시,남구,울산박물관어린이박물관,울산 남구 두왕로 277-0,문화관광,전시시설,929
287,울산광역시,울주군,송정공원,울산 울주군 송정1길 96-0,문화관광,도시공원,926
288,울산광역시,울주군,석남사계곡,울산 울주군,자연관광,자연경관(산),908
289,울산광역시,남구,태화강국가정원삼호지구,울산 남구,문화관광,도시공원,896
290,울산광역시,울주군,주암계곡,울산 울주군,자연관광,자연경관(산),892
291,울산광역시,남구,울산고래축제,울산 남구 장생포고래로288번길 20-0,문화관광,기타문화관광지,866
292,울산광역시,울주군,온산역,울산 울주군,기타관광,교통시설,861
293,울산광역시,중구,덕원사,울산 중구 성동길 129-10,역사관광,종교성지,854
