순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
41,충청남도,예산군,예산역,충남 예산군 역전로 83-0,기타관광,교통시설,56709
42,충청남도,보령시,대천역,충남 보령시 대해로 116-0,기타관광,교통시설,55753
43,충청남도,당진시,왜목마을해수욕장,충남 당진시 왜목길 26-0,자연관광,자연경관(하천/해양),55285
44,충청남도,부여군,궁남지,충남 부여군 궁남로 52-0,역사관광,역사유적지,53924
45,충청남도,서천군,춘장대해수욕장,충남 서천군,자연관광,자연경관(하천/해양),53765
46,충청남도,태안군,백사장항,충남 태안군,자연관광,자연경관(하천/해양),53599
47,충청남도,태안군,안면도수산시장,충남 태안군 장터로 104-0,쇼핑,시장,53391
48,충청남도,아산시,아산스파비스,충남 아산시 아산온천로157번길 67-0,체험관광,웰니스관광,52975
49,충청남도,아산시,SG아름다운골프앤리조트,충남 아산시 영인산로 440-0,레저스포츠,육상레저스포츠,52616
50,충청남도,천안시 서북구,천안축구센터,충남 천안시 서북구 축구센터로 150-0,문화관광,레저스포츠시설,52312
51,충청남도,태안군,몽산포해수욕장,충남 태안군,자연관광,자연경관(하천/해양),51995
52,충청남도,아산시,온양온천랜드,충남 아산시 삼동로28번길 46-0,체험관광,웰니스관광,50864
53,충청남도,당진시,한진포구,충남 당진시 한진포구길 49-0,자연관광,자연경관(하천/해양),49925
54,충청남도,서천군,홍원항,충남 서천군,자연관광,자연경관(하천/해양),49853
55,충청남도,태안군,로얄링스CC,충남 태안군 기업도시6길 43-0,레저스포츠,육상레저스포츠,49465
56,충청남도,논산시,탑정호출렁다리,충남 논산시,기타관광,기타관광,47738
57,충청남도,부여군,백제문화단지,충남 부여군 백제문로 455-0,문화관광,복합관광시설,47607
58,충청남도,보령시,오천항,충남 보령시 오천해안로 781-14,자연관광,자연경관(하천/해양),46562
59,충청남도,아산시,지중해마을,충남 아산시 탕정면로8번길 55-7,기타관광,기타관광,46115
60,충청남도,당진시,파인스톤CC,충남 당진시 무수들길 90-0,레저스포츠,육상레저스포츠,45241
61,충청남도,천안시 동남구,천안상록CC,충남 천안시 동남구 수신로 557-0,레저스포츠,육상레저스포츠,44028
62,충청남도,홍성군,홍성역,충남 홍성군 조양로 272-0,기타관광,교통시설,43636
63,충청남도,천안시 동남구,오션어드벤처,충남 천안시 동남구 종합휴양지로 200-0,문화관광,테마공원,42829
64,충청남도,아산시,현충사곡교천은행나무길,충남 아산시,기타관광,기타관광,41067
65,충청남도,홍성군,광천역,충남 홍성군 광천로273번길 85-0,기타관광,교통시설,40937
66,충청남도,예산군,예산종합버스터미널,충남 예산군 금오대로 35-14,기타관광,교통시설,40223
67,충청남도,태안군,천리포수목원,충남 태안군 천리포1길 187-0,문화관광,테마공원,39703
68,충청남도,태안군,안면도자연휴양림,충남 태안군 안면대로 3195-6,자연관광,자연공원,39080
69,충청남도,아산시,영인산자연휴양림,충남 아산시 아산온천로 16-26,자연관광,자연공원,39011
70,충청남도,서산시,개심사,충남 서산시 개심사로 321-86,역사관광,종교성지,38819
71,충청남도,당진시,삽교호놀이동산,충남 당진시 삽교천3길 15-0,문화관광,테마공원,38576
72,충청남도,서산시,간월암,충남 서산시 간월도1길 119-29,역사관광,종교성지,38048
73,충청남도,홍성군,남당항,충남 홍성군 남당항로213번길 1-0,자연관광,자연경관(하천/해양),38027
74,충청남도,당진시,합덕공용버스터미널,충남 당진시 면천로 1714-0,기타관광,교통시설,37901
75,충청남도,아산시,피나클랜드,충남 아산시 월선길 20-42,문화관광,테마공원,37421
76,충청남도,부여군,백제CC,충남 부여군 충절로 3734-82,레저스포츠,육상레저스포츠,37247
77,충청남도,공주시,공주산성시장,충남 공주시 용당길 20-0,쇼핑,시장,37015
78,충청남도,공주시,공주역,충남 공주시 새빛로 100-0,기타관광,교통시설,36209
79,충청남도,부여군,국립부여박물관,충남 부여군 금성로 5-0,문화관광,전시시설,36073
80,충청남도,공주시,갑사,충남 공주시 갑사로 567-3,역사관광,종교성지,36015
81,충청남도,계룡시,구룡체력단련장,충남 계룡시 계룡대9로 104-0,레저스포츠,육상레저스포츠,35794
82,충청남도,태안군,신진항,충남 태안군 신진부두길 35-26,자연관광,자연경관(하천/해양),35608
83,충청남도,태안군,솔라고CC,충남 태안군 기업도시9길 176-0,레저스포츠,육상레저스포츠,33970
84,충청남도,천안시 동남구,각원사,충남 천안시 동남구 각원사길 245-0,역사관광,종교성지,33634
85,충청남도,천안시 서북구,롯데시네마천안불당,충남 천안시 서북구 불당21로 67-8,문화관광,공연시설,33026
86,충청남도,계룡시,계룡역,충남 계룡시 팥거리로 95-0,기타관광,교통시설,31617
87,충청남도,홍성군,남당항,충남 홍성군 남당항로435번길 1-0,자연관광,자연경관(하천/해양),31410
88,충청남도,천안시 동남구,골프존카운티천안,충남 천안시 동남구 매성2길 103-0,레저스포츠,육상레저스포츠,31055
89,충청남도,서천군,장항스카이워크,충남 서천군 장항산단로34번길 122-16,문화관광,랜드마크관광,31030
90,충청남도,천안시 동남구,마론뉴데이CC,충남 천안시 동남구 납안5길 74-0,레저스포츠,육상레저스포츠,30734
91,충청남도,금산군,월영산출렁다리,충남 금산군,기타관광,기타관광,30529
92,충청남도,태안군,태안신두리해안사구,충남 태안군 신두해변길 201-122,기타관광,기타관광,30015
93,충청남도,서산시,서산동부전통시장,충남 서산시 시장3길 3-0,쇼핑,시장,29925
94,충청남도,천안시 동남구,천안상록리조트,충남 천안시 동남구 수신로 576-0,문화관광,복합관광시설,29505
95,충청남도,예산군,예당호모노레일,충남 예산군 예당관광로 158-0,레저스포츠,기타레저스포츠,28825
96,충청남도,계룡시,계룡대체력단련장,충남 계룡시 계룡대로 976-0,레저스포츠,육상레저스포츠,28565
97,충청남도,태안군,스톤비치CC,충남 태안군 갈음이길 77-0,레저스포츠,육상레저스포츠,28337
98,충청남도,태안군,청산수목원,충남 태안군 연꽃길 70-0,문화관광,테마공원,28285
99,충청남도,천안시 동남구,천안예술의전당,충남 천안시 동남구 종합휴양지로 185-0,문화관광,공연시설,27928
100,충청남도,서산시,중앙호수공원,충남 서산시 호수공원2로 38-0,문화관광,도시공원,27732
101,충청남도,공주시,금강신관공원,충남 공주시 금벽로 368-0,문화관광,도시공원,27569
102,충청남도,공주시,국립공주박물관,충남 공주시 관광단지길 34-0,문화관광,전시시설,27495
103,충청남도,태안군,골든베이골프앤리조트,충남 태안군 정산포로 217-0,레저스포츠,육상레저스포츠,27364
104,충청남도,금산군,금산인삼약령시장,충남 금산군 인삼약초로 33-0,쇼핑,시장,27324
105,충청남도,천안시 서북구,CGV천안펜타포트,충남 천안시 서북구 공원로 196-0,문화관광,공연시설,27010
106,충청남도,천안시 동남구,천안고속버스터미널,충남 천안시 동남구 만남로 43-0,기타관광,교통시설,26963
107,충청남도,천안시 동남구,천안박물관,충남 천안시 동남구 천안대로 429-13,문화관광,전시시설,26876
108,충청남도,천안시 서북구,CGV천안시청,충남 천안시 서북구 번영로 201-0,문화관광,공연시설,26389
109,충청남도,서천군,장항송림산림욕장,충남 서천군 장항산단로34번길 104-0,자연관광,자연공원,26265
110,충청남도,천안시 동남구,우정힐스CC,충남 천안시 동남구 충절로 1048-68,레저스포츠,육상레저스포츠,26228
111,충청남도,서산시,서산유기방가옥,충남 서산시 이문안길 72-10,역사관광,역사유적지,26007
112,충청남도,보령시,개화예술공원,충남 보령시 성주산로 673-47,문화관광,도시공원,25680
113,충청남도,당진시,플라밍고CC,충남 당진시 산단8로 299-0,레저스포츠,육상레저스포츠,25401
114,충청남도,보령시,보령종합버스터미널,충남 보령시 터미널길 8-0,기타관광,교통시설,25193
115,충청남도,보령시,대천해수욕장스카이바이크,충남 보령시 해수욕장10길 75-0,레저스포츠,기타레저스포츠,24527
116,충청남도,공주시,프린세스GC,충남 공주시 방자들길 81-50,레저스포츠,육상레저스포츠,24470
117,충청남도,태안군,모항항선착장,충남 태안군 모항항길 0-0,기타관광,교통시설,23071
118,충청남도,서산시,서산수골프앤리조트,충남 서산시 삼길포7로 6-0,레저스포츠,육상레저스포츠,22991
119,충청남도,예산군,삽교역,충남 예산군 삽교역로 101-14,기타관광,교통시설,22860
120,충청남도,당진시,당진전통시장,충남 당진시 당진시장길 99-0,쇼핑,시장,22778
121,충청남도,공주시,무령왕릉,충남 공주시 왕릉로 37-0,역사관광,역사유적지,22583
122,충청남도,아산시,도고CC,충남 아산시 삼봉산길 188-0,레저스포츠,육상레저스포츠,22270
123,충청남도,천안시 서북구,렛츠런CCC천안지점,충남 천안시 서북구 성정두정로 62-0,레저스포츠,육상레저스포츠,21822
124,충청남도,논산시,강경역,충남 논산시,기타관광,교통시설,21808
125,충청남도,당진시,삽교호함상공원,충남 당진시 삽교천3길 79-0,문화관광,도시공원,21510
126,충청남도,예산군,신례원역,충남 예산군 신례원로212번길 19-12,기타관광,교통시설,21437
127,충청남도,부여군,롯데스카이힐부여컨트리클럽,충남 부여군 백제문로 470-0,레저스포츠,육상레저스포츠,21266
128,충청남도,금산군,하늘물빛정원,충남 금산군 검한1길 156-0,체험관광,농/산/어촌체험,21218
129,충청남도,논산시,선샤인랜드,충남 논산시 봉황로 102-0,문화관광,테마공원,21006
130,충청남도,논산시,탑정호,충남 논산시,자연관광,자연경관(하천/해양),20826
131,충청남도,태안군,영목항,충남 태안군 월고지길 58-0,자연관광,자연경관(하천/해양),20821
132,충청남도,태안군,태안서부시장,충남 태안군 시장1길 34-0,쇼핑,시장,20751
133,충청남도,태안군,안흥항,충남 태안군 안흥1길 0-0,자연관광,자연경관(하천/해양),20749
134,충청남도,공주시,공주한옥마을,충남 공주시 관광단지길 12-0,역사관광,역사유적지,20625
135,충청남도,태안군,안면암,충남 태안군 여수해길 198-160,역사관광,종교성지,20403
136,충청남도,논산시,아리스타CC,충남 논산시 연무로 810-0,레저스포츠,육상레저스포츠,20370
137,충청남도,부여군,부여시외버스터미널,충남 부여군 사비로 87-0,기타관광,교통시설,20299
138,충청남도,공주시,유구색동수국정원,충남 공주시 창말길 44-0,문화관광,도시공원,20093
139,충청남도,당진시,아미미술관,충남 당진시 남부로 753-4,문화관광,전시시설,19818
140,충청남도,당진시,솔뫼성지,충남 당진시 솔뫼로 132-0,역사관광,역사유적지,19611
141,충청남도,아산시,온양온천시장,충남 아산시 시장길15번길 9-0,쇼핑,시장,19520
142,충청남도,논산시,논산시외버스터미널,충남 논산시 계백로 1000-0,기타관광,교통시설,19227
143,충청남도,보령시,무창포항,충남 보령시 열린바다2길 46-0,자연관광,자연경관(하천/해양),19185
144,충청남도,예산군,덕산싸이판온천,충남 예산군 온천단지3로 84-0,체험관광,웰니스관광,19030
145,충청남도,당진시,도비도유람선터미널,충남 당진시 난지3길 13-0,기타관광,교통시설,18949
146,충청남도,부여군,부소산성,충남 부여군 부소로 31-0,역사관광,역사유적지,18718
147,충청남도,청양군,천장호출렁다리,충남 청양군,기타관광,기타관광,18691
148,충청남도,태안군,드르니항,충남 태안군 드르니길 143-14,자연관광,자연경관(하천/해양),18355
149,충청남도,예산군,예당저수지,충남 예산군,자연관광,자연경관(하천/해양),18030
150,충청남도,당진시,삼선산수목원,충남 당진시 삼선산수목원길 79-0,자연관광,자연공원,17918
151,충청남도,천안시 동남구,천안삼거리공원,충남 천안시 동남구 충절로 410-0,문화관광,도시공원,17638
152,충청남도,공주시,신원사,충남 공주시 신원사동길 1-0,역사관광,종교성지,17427
153,충청남도,천안시 서북구,메가도매센터,충남 천안시 서북구 천안대로 1348-0,쇼핑,대형마트,17256
154,충청남도,서천군,신성리갈대밭,충남 서천군,기타관광,기타관광,17045
155,충청남도,천안시 서북구,메가박스천안,충남 천안시 서북구 1공단1길 52-0,문화관광,공연시설,16971
156,충청남도,공주시,대백제전(공주),충남 공주시 금벽로 368-0,문화관광,기타문화관광지,16863
157,충청남도,홍성군,홍성남당항대하축제,충남 홍성군,문화관광,기타문화관광지,16650
158,충청남도,태안군,안면도,충남 태안군,자연관광,자연경관(하천/해양),16644
159,충청남도,천안시 동남구,광덕사,충남 천안시 동남구 광덕사길 30-0,역사관광,종교성지,16595
160,충청남도,당진시,파나시아GC,충남 당진시 계명길 33-0,레저스포츠,육상레저스포츠,16318
161,충청남도,태안군,안면도쥬라기박물관,충남 태안군 곰섬로 37-20,문화관광,전시시설,16304
162,충청남도,태안군,몽산포항,충남 태안군 몽대로 495-18,자연관광,자연경관(하천/해양),16174
163,충청남도,아산시,모나밸리,충남 아산시 순천향로 624-0,문화관광,기타문화관광지,15645
164,충청남도,공주시,유구시외버스터미널,충남 공주시 유구마곡사로 9-0,기타관광,교통시설,15552
165,충청남도,예산군,스플라스워터파크,충남 예산군 온천단지3로 45-7,문화관광,테마공원,15299
166,충청남도,계룡시,계룡대쇼핑타운,충남 계룡시 신도안1길 41-0,쇼핑,쇼핑몰,15164
167,충청남도,천안시 동남구,롯데시네마천안청당,충남 천안시 동남구 청수11로 35-0,문화관광,공연시설,15116
168,충청남도,아산시,아산생태곤충원,충남 아산시 실옥로 216-0,문화관광,전시시설,14983
169,충청남도,부여군,구드래선착장,충남 부여군 나루터로 72-0,기타관광,교통시설,14917
170,충청남도,예산군,내포보부상촌,충남 예산군 온천단지1로 55-1,기타관광,기타관광,14776
171,충청남도,천안시 동남구,아름다운정원화수목,충남 천안시 동남구 교천지산길 175-0,체험관광,농/산/어촌체험,14439
172,충청남도,논산시,창공대체력단련장,충남 논산시 노성로 430-0,레저스포츠,육상레저스포츠,14427
173,충청남도,서천군,장항역,충남 서천군 장항역길 55-0,기타관광,교통시설,14375
174,충청남도,당진시,CGV당진,충남 당진시 우두1로 88-0,문화관광,공연시설,14208
175,충청남도,보령시,성주산자연휴양림,충남 보령시 먹방계곡길 39-0,자연관광,자연공원,14121
176,충청남도,천안시 동남구,태학산자연휴양림,충남 천안시 동남구 돈마루1길 188-0,자연관광,자연공원,14117
177,충청남도,천안시 서북구,성성호수공원,충남 천안시 서북구,문화관광,도시공원,14079
178,충청남도,서산시,간월도,충남 서산시,자연관광,자연경관(하천/해양),14050
179,충청남도,청양군,청양시외버스터미널,충남 청양군 중앙로 142-0,기타관광,교통시설,13958
180,충청남도,아산시,세계꽃식물원,충남 아산시 아산만로 37-37,문화관광,테마공원,13955
181,충청남도,아산시,아산CC,충남 아산시 음봉로 52-38,레저스포츠,육상레저스포츠,13937
182,충청남도,서산시,삼길포어시장,충남 서산시 삼길포1로 0-0,쇼핑,시장,13905
183,충청남도,금산군,금산세계인삼축제,충남 금산군 인삼광장로 19-0,문화관광,기타문화관광지,13800
184,충청남도,보령시,오서산자연휴양림,충남 보령시 오서산길 531-0,자연관광,자연공원,13662
185,충청남도,논산시,관촉사,충남 논산시 관촉로1번길 25-0,역사관광,종교성지,13504
186,충청남도,천안시 서북구,천안성성호수공원방문자센터,충남 천안시 서북구 성성2길 95-0,기타관광,기타관광,13464
187,충청남도,태안군,당암포구,충남 태안군 한바위길 54-7,자연관광,자연경관(하천/해양),13385
188,충청남도,홍성군,메가박스홍성내포,충남 홍성군 청사로174번길 2-0,문화관광,공연시설,13256
189,충청남도,서산시,문수사,충남 서산시 문수골길 201-0,역사관광,종교성지,13216
190,충청남도,당진시,장고항,충남 당진시,자연관광,자연경관(하천/해양),13183
191,충청남도,논산시,연무대고속버스터미널,충남 논산시 안심로 143-0,기타관광,교통시설,13020
192,충청남도,홍성군,홍성종합버스터미널,충남 홍성군 조양로247번길 9-0,기타관광,교통시설,13017
193,충청남도,서천군,희리산해송자연휴양림,충남 서천군 희리산길 206-0,자연관광,자연공원,12746
194,충청남도,보령시,보령석탄박물관,충남 보령시 성주산로 508-0,문화관광,전시시설,12741
195,충청남도,당진시,모다아울렛행담도서평택점,충남 당진시 서해안고속도로 276-0,쇼핑,쇼핑몰,12701
196,충청남도,홍성군,광천토굴새우젓시장,충남 홍성군 광천로299번길 34-0,쇼핑,시장,12568
197,충청남도,보령시,원산도해수욕장,충남 보령시,자연관광,자연경관(하천/해양),12502
198,충청남도,태안군,마검포항,충남 태안군,자연관광,자연경관(하천/해양),12490
199,충청남도,논산시,강경젓갈시장,충남 논산시,쇼핑,시장,12356
200,충청남도,논산시,화지중앙시장,충남 논산시 대화로 0-0,쇼핑,시장,12296
200,충청남도,금산군,에딘버러CC,충남 금산군,레저스포츠,육상레저스포츠,12296
202,충청남도,예산군,봉수산자연휴양림,충남 예산군 임존성길 153-0,자연관광,자연공원,12175
203,충청남도,태안군,백사장어촌계수산시장,충남 태안군 백사장1길 126-0,쇼핑,시장,12141
204,충청남도,천안시 서북구,성환시외버스터미널,충남 천안시 서북구 성환2로 104-0,기타관광,교통시설,11985
205,충청남도,서천군,마량리동백나무숲,충남 서천군 서인로235번길 103-0,역사관광,역사유적지,11968
206,충청남도,태안군,청포대해수욕장,충남 태안군,자연관광,자연경관(하천/해양),11964
207,충청남도,공주시,미르섬,충남 공주시 금벽로 368-0,자연관광,자연경관(하천/해양),11916
208,충청남도,서천군,마량포구,충남 서천군 서인로 228-32,자연관광,자연경관(하천/해양),11875
209,충청남도,아산시,장영실과학관,충남 아산시 실옥로 222-0,문화관광,전시시설,11691
210,충청남도,천안시 동남구,CGV천안터미널,충남 천안시 동남구 만남로 43-0,문화관광,공연시설,11653
211,충청남도,태안군,구매항,충남 태안군 구매길 93-0,자연관광,자연경관(하천/해양),11365
212,충청남도,당진시,안섬포구,충남 당진시,자연관광,자연경관(하천/해양),11357
213,충청남도,아산시,신정호유원지,충남 아산시 신정호길 15-14,문화관광,복합관광시설,11350
214,충청남도,보령시,보령중앙시장,충남 보령시 중앙시장2길 9-0,쇼핑,시장,11346
215,충청남도,아산시,도고온천역,충남 아산시 온천대로 304-0,기타관광,교통시설,11289
216,충청남도,태안군,파도리해수욕장,충남 태안군,자연관광,자연경관(하천/해양),11205
217,충청남도,서산시,롯데시네마서산,충남 서산시 율지18로 38-0,문화관광,공연시설,10965
218,충청남도,서산시,서산공군체력단련장,충남 서산시,레저스포츠,육상레저스포츠,10921
219,충청남도,청양군,장곡사,충남 청양군 장곡길 241-0,역사관광,종교성지,10916
220,충청남도,아산시,롯데시네마아산터미널,충남 아산시 번영로 225-0,문화관광,공연시설,10739
221,충청남도,서산시,서산버드랜드,충남 서산시 천수만로 655-73,기타관광,기타관광,10592
222,충청남도,부여군,정림사지5층석탑,충남 부여군,역사관광,역사유물,10587
223,충청남도,태안군,삼봉해수욕장,충남 태안군,자연관광,자연경관(하천/해양),10549
224,충청남도,태안군,태안빛축제,충남 태안군 마검포길 200-0,문화관광,기타문화관광지,10501
225,충청남도,아산시,와이몰,충남 아산시 광장로 210-0,쇼핑,쇼핑몰,10491
226,충청남도,천안시 동남구,국립중앙청소년수련원,충남 천안시 동남구 서리4길 48-0,레저스포츠,육상레저스포츠,10434
227,충청남도,금산군,월명동수련원,충남 금산군,레저스포츠,육상레저스포츠,10375
228,충청남도,금산군,금산종합버스터미널,충남 금산군 후곤천길 77-0,기타관광,교통시설,10352
229,충청남도,아산시,CGV아산,충남 아산시 온천대로 1538-0,문화관광,공연시설,10317
230,충청남도,태안군,방포항,충남 태안군 방포항길 64-0,자연관광,자연경관(하천/해양),10270
231,충청남도,당진시,롯데시네마당진,충남 당진시 시청2로 49-19,문화관광,공연시설,10258
232,충청남도,논산시,더힐CC,충남 논산시 선비로 1079-0,레저스포츠,육상레저스포츠,10114
233,충청남도,공주시,석장리박물관,충남 공주시 금벽로 990-0,문화관광,전시시설,9994
234,충청남도,태안군,안면도수목원,충남 태안군 안면대로 3195-6,자연관광,자연공원,9898
235,충청남도,부여군,낙화암,충남 부여군,역사관광,역사유적지,9812
236,충청남도,아산시,온양민속박물관,충남 아산시 충무로 123-0,문화관광,전시시설,9811
237,충청남도,천안시 동남구,CGV천안,충남 천안시 동남구 명동길 47-0,문화관광,공연시설,9740
238,충청남도,당진시,서부두,충남 당진시,자연관광,자연경관(하천/해양),9647
239,충청남도,서천군,비인해수욕장,충남 서천군,자연관광,자연경관(하천/해양),9639
240,충청남도,태안군,팜카밀레허브농원,충남 태안군 우운길 56-19,체험관광,농/산/어촌체험,9454
241,충청남도,아산시,파인허스트GC,충남 아산시 음봉로 312-38,레저스포츠,육상레저스포츠,9450
242,충청남도,태안군,연포해수욕장,충남 태안군,자연관광,자연경관(하천/해양),9432
243,충청남도,서산시,벌천포해수욕장,충남 서산시,자연관광,자연경관(하천/해양),9330
244,충청남도,서산시,CGV서산,충남 서산시 안견로 242-0,문화관광,공연시설,9309
245,충청남도,천안시 동남구,천안홍대용과학관,충남 천안시 동남구 장산서길 113-0,문화관광,전시시설,9299
246,충청남도,보령시,독산해수욕장,충남 보령시,자연관광,자연경관(하천/해양),9147
247,충청남도,공주시,골드리버CC,충남 공주시 신성말길 67-38,레저스포츠,육상레저스포츠,9128
248,충청남도,서산시,대산항,충남 서산시 대죽1로 301-15,자연관광,자연경관(하천/해양),9002
249,충청남도,아산시,아산퍼스트빌리지공룡월드,충남 아산시 해위안길 127-0,기타관광,기타관광,8993
250,충청남도,공주시,메타세콰이어길,충남 공주시,기타관광,기타관광,8941
251,충청남도,보령시,에스앤골프리조트,충남 보령시 개목수리섬길 196-0,레저스포츠,육상레저스포츠,8933
252,충청남도,당진시,당진도비도항,충남 당진시 난지3길 13-0,레저스포츠,수상레저스포츠,8911
253,충청남도,서산시,황금산,충남 서산시,자연관광,자연경관(산),8907
254,충청남도,서산시,용현자연휴양림,충남 서산시 마애삼존불길 339-0,자연관광,자연공원,8810
255,충청남도,태안군,학암포해수욕장,충남 태안군,자연관광,자연경관(하천/해양),8805
256,충청남도,아산시,남일밸리GC,충남 아산시,레저스포츠,육상레저스포츠,8737
257,충청남도,홍성군,용봉산자연휴양림,충남 홍성군 용봉산2길 87-0,자연관광,자연공원,8690
258,충청남도,부여군,정림사지,충남 부여군 정림로 83-0,역사관광,역사유적지,8650
259,충청남도,서천군,홍원항어촌계수산물판매장,충남 서천군 홍원길 123-0,쇼핑,시장,8647
260,충청남도,서천군,서천역,충남 서천군 서천역길 57-0,기타관광,교통시설,8561
261,충청남도,부여군,부여중앙시장,충남 부여군 중앙로 15-0,쇼핑,시장,8549
262,충청남도,서산시,해미읍성사적116호,충남 서산시,역사관광,역사유적지,8540
263,충청남도,보령시,대천연안여객선터미널,충남 보령시 대천항중앙길 30-0,기타관광,교통시설,8515
264,충청남도,서산시,서산마애여래삼존상,충남 서산시 마애삼존불길 65-13,역사관광,역사유적지,8494
265,충청남도,천안시 동남구,천안타운홀전망대,충남 천안시 동남구 옛시청길 29-0,문화관광,랜드마크관광,8440
266,충청남도,계룡시,계룡군문화축제,충남 계룡시 계룡대로 734-0,문화관광,기타문화관광지,8434
267,충청남도,태안군,코리아플라워파크,충남 태안군 꽃지해안로 400-0,문화관광,도시공원,8377
268,충청남도,논산시,탑정호수변생태공원,충남 논산시,문화관광,도시공원,8371
269,충청남도,논산시,논산시민공원,충남 논산시,문화관광,도시공원,8364
269,충청남도,천안시 서북구,천안골프클럽,충남 천안시 서북구 망향로 884-0,레저스포츠,육상레저스포츠,8364
271,충청남도,서산시,부석사,충남 서산시 부석사길 243-0,역사관광,종교성지,8347
272,충청남도,태안군,안면카트체험장,충남 태안군 백사장1길 59-0,레저스포츠,기타레저스포츠,8222
273,충청남도,태안군,태안가을꽃박람회,충남 태안군 꽃지해안로 400-0,문화관광,기타문화관광지,8211
274,충청남도,서산시,창리선착장,충남 서산시 창리2길 66-0,기타관광,교통시설,8114
275,충청남도,논산시,온빛자연휴양림,충남 논산시,자연관광,자연공원,7865
276,충청남도,청양군,칠갑산자연휴양림,충남 청양군 칠갑산로 668-103,자연관광,자연공원,7856
