순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
48,충청북도,음성군,젠스필드CC,충북 음성군 덕호로 382-0,레저스포츠,육상레저스포츠,39373
49,충청북도,진천군,골프존카운티화랑,충북 진천군 농다리로 809-0,레저스포츠,육상레저스포츠,39094
50,충청북도,청주시 흥덕구,NC백화점청주점,충북 청주시 흥덕구 2순환로 1233-0,쇼핑,백화점,38994
51,충청북도,청주시 흥덕구,현대백화점 유플렉스충청점,충북 청주시 흥덕구 직지대로 308-0,쇼핑,백화점,38498
52,충청북도,진천군,천룡CC,충북 진천군 진안로 347-123,레저스포츠,육상레저스포츠,37798
53,충청북도,청주시 흥덕구,청주시농수산물도매시장,충북 청주시 흥덕구 백봉로 254-0,쇼핑,시장,37238
54,충청북도,충주시,중원GC,충북 충주시 인등로 392-0,레저스포츠,육상레저스포츠,36052
55,충청북도,제천시,킹즈락CC,충북 제천시 내토로7길 136-0,레저스포츠,육상레저스포츠,35627
56,충청북도,단양군,단양다누리센터아쿠아리움,충북 단양군 수변로 111-0,문화관광,테마공원,34793
57,충청북도,청주시 흥덕구,청주역,충북 청주시 흥덕구 청주역로 363-0,기타관광,교통시설,34366
58,충청북도,충주시,킹스데일골프클럽,충북 충주시 기업도시3로 2-0,레저스포츠,육상레저스포츠,33643
59,충청북도,충주시,스타CC,충북 충주시 상대촌1길 198-0,레저스포츠,육상레저스포츠,32089
60,충청북도,제천시,배론성지,충북 제천시 배론성지길 296-0,역사관광,역사유적지,31818
61,충청북도,청주시 청원구,오근장역,충북 청주시 청원구 토성로 443-0,기타관광,교통시설,31180
62,충청북도,충주시,중앙탑공원,충북 충주시,문화관광,도시공원,30018
63,충청북도,청주시 흥덕구,지웰시티몰,충북 청주시 흥덕구 대농로 43-0,쇼핑,쇼핑몰,29933
64,충청북도,제천시,제천시외버스터미널,충북 제천시 칠성로10길 21-0,기타관광,교통시설,29928
65,충청북도,청주시 상당구,청주동물원,충북 청주시 상당구 명암로 224-0,문화관광,테마공원,28840
66,충청북도,영동군,영동역,충북 영동군 계산로 87-0,기타관광,교통시설,28803
67,충청북도,보은군,클럽디속리산,충북 보은군 평각상장로 230-0,레저스포츠,육상레저스포츠,28667
68,충청북도,제천시,제천옥순봉출렁다리,충북 제천시,기타관광,기타관광,28220
69,충청북도,진천군,광혜원시외버스정류장,충북 진천군 진광로 1563-0,기타관광,교통시설,27981
70,충청북도,충주시,일레븐CC,충북 충주시 북부로 980-0,레저스포츠,육상레저스포츠,27862
71,충청북도,제천시,제천경찰수련원,충북 제천시 학현소야로 473-0,레저스포츠,육상레저스포츠,27669
72,충청북도,괴산군,문광저수지,충북 괴산군 괴산로 3024-2,자연관광,자연경관(하천/해양),27514
73,충청북도,청주시 상당구,이븐데일CC,충북 청주시 상당구 대신2길 31-0,레저스포츠,육상레저스포츠,27429
74,충청북도,보은군,클럽디보은,충북 보은군 장속중초로 386-0,레저스포츠,육상레저스포츠,27013
75,충청북도,옥천군,수생식물학습원,충북 옥천군 방아실길 255-0,문화관광,테마공원,26974
76,충청북도,옥천군,옥천역,충북 옥천군 옥천로 1624-0,기타관광,교통시설,26880
77,충청북도,괴산군,산막이옛길,충북 괴산군,기타관광,기타관광,25985
78,충청북도,단양군,사인암,충북 단양군 사인암2길 42-0,기타관광,기타관광,25959
79,충청북도,충주시,수안보온천랜드,충북 충주시 주정산로 32-0,체험관광,웰니스관광,25909
80,충청북도,충주시,세일CC,충북 충주시 동락길 207-0,레저스포츠,육상레저스포츠,24975
81,충청북도,청주시 상당구,CGV청주서문,충북 청주시 상당구 상당로81번길 63-0,문화관광,공연시설,24942
82,충청북도,제천시,청풍호관광모노레일,충북 제천시 청풍명월로 879-17,레저스포츠,기타레저스포츠,22925
83,충청북도,청주시 청원구,국립현대미술관청주관,충북 청주시 청원구 상당로 314-0,문화관광,전시시설,22914
84,충청북도,청주시 서원구,청주예술의전당,충북 청주시 서원구 흥덕로 69-0,문화관광,공연시설,22573
85,충청북도,옥천군,부소담악,충북 옥천군,기타관광,기타관광,22469
86,충청북도,단양군,충주호유람선장회나루선착장,충북 단양군 월악로 3811-19,기타관광,교통시설,22348
87,충청북도,충주시,무학시장,충북 충주시 무학1길 15-0,쇼핑,시장,21715
88,충청북도,보은군,말티재전망대,충북 보은군 속리산로 596-0,문화관광,랜드마크관광,21682
89,충청북도,보은군,보은대추축제,충북 보은군,문화관광,기타문화관광지,21281
90,충청북도,증평군,증평역,충북 증평군 역전로 92-0,기타관광,교통시설,20665
91,충청북도,음성군,음성축산물공판장,충북 음성군 청용로 183-9,쇼핑,시장,20648
92,충청북도,영동군,일라이트CC,충북 영동군 영동힐링로 161-0,레저스포츠,육상레저스포츠,20572
93,충청북도,증평군,좌구산자연휴양림,충북 증평군 솟점말길 107-0,자연관광,자연공원,19617
94,충청북도,음성군,혁신도시공용터미널,충북 음성군 원중로 1363-0,기타관광,교통시설,19299
95,충청북도,음성군,대소버스터미널,충북 음성군 산내로 308-0,기타관광,교통시설,19252
96,충청북도,청주시 상당구,미동산수목원,충북 청주시 상당구 수목원길 51-0,자연관광,자연공원,19221
97,충청북도,단양군,단양강잔도,충북 단양군,레저스포츠,기타레저스포츠,18755
98,충청북도,청주시 상당구,국립청주박물관,충북 청주시 상당구 명암로 143-0,문화관광,전시시설,18637
99,충청북도,증평군,증평시외버스터미널,충북 증평군 광장로 89-0,기타관광,교통시설,18422
100,충청북도,단양군,온달관광지,충북 단양군 온달로 23-0,문화관광,복합관광시설,18007
101,충청북도,단양군,수양개빛터널,충북 단양군 수양개유적로 390-0,기타관광,기타관광,17616
102,충청북도,괴산군,괴산시외버스터미널,충북 괴산군 읍내로 286-0,기타관광,교통시설,17392
103,충청북도,단양군,대호단양CC,충북 단양군 고양5길 43-0,레저스포츠,육상레저스포츠,16816
104,충청북도,청주시 상당구,롯데시네마청주용암,충북 청주시 상당구 1순환로 1233-0,문화관광,공연시설,16378
105,충청북도,청주시 청원구,오창에딘버러CC,충북 청주시 청원구 두릉유리로 846-0,레저스포츠,육상레저스포츠,16211
106,충청북도,음성군,모나크CC,충북 음성군 대금로1851번길 3-14,레저스포츠,육상레저스포츠,15979
107,충청북도,충주시,모다아울렛충주점,충북 충주시 중원대로 3683-0,쇼핑,쇼핑몰,15948
108,충청북도,음성군,CGV충북혁신,충북 음성군 대하1길 10-0,문화관광,공연시설,15904
109,충청북도,옥천군,장령산자연휴양림,충북 옥천군 장령산로 519-0,자연관광,자연공원,15753
110,충청북도,진천군,생거진천전통시장,충북 진천군 원덕로 390-0,쇼핑,시장,15574
111,충청북도,진천군,보탑사,충북 진천군 김유신길 641-0,역사관광,역사유적지,15418
112,충청북도,청주시 상당구,CGV청주성안길,충북 청주시 상당구 상당로81번길 33-0,문화관광,공연시설,15193
113,충청북도,충주시,충주라바랜드,충북 충주시 남한강로 30-0,문화관광,테마공원,15128
114,충청북도,청주시 서원구,에버세이브,충북 청주시 서원구 청남로1936번길 1-0,쇼핑,쇼핑몰,14797
115,충청북도,제천시,제천축구센터,충북 제천시 북부로 1860-0,문화관광,레저스포츠시설,13971
116,충청북도,청주시 서원구,청주온천스파피아,충북 청주시 서원구 청남로2005번길 100-0,체험관광,웰니스관광,13920
117,충청북도,제천시,청풍문화재단지,충북 제천시 청풍호로 2048-0,문화관광,복합관광시설,13903
118,충청북도,충주시,충주댐맑음전망대,충북 충주시,문화관광,랜드마크관광,13801
119,충청북도,충주시,주덕역,충북 충주시 신양로 138-0,기타관광,교통시설,13799
120,충청북도,충주시,능암온천랜드,충북 충주시 새바지길 37-0,체험관광,웰니스관광,13753
121,충청북도,단양군,보발재전망대,충북 단양군,문화관광,랜드마크관광,13698
122,충청북도,청주시 청원구,청주북부정류장,충북 청주시 청원구 직지대로 874-2,기타관광,교통시설,13691
123,충청북도,충주시,충주탄금공원,충북 충주시 남한강로 24-0,문화관광,도시공원,13360
124,충청북도,괴산군,괴산전통시장,충북 괴산군 읍내로15길 12-0,쇼핑,시장,13172
125,충청북도,괴산군,괴산자연드림파크1단지,충북 괴산군 자연드림길 240-0,기타관광,기타관광,13127
126,충청북도,청주시 흥덕구,오송호수공원,충북 청주시 흥덕구 오송생명로 150-0,문화관광,도시공원,13099
127,충청북도,충주시,앙성탄산온천,충북 충주시 가곡로 1457-0,체험관광,웰니스관광,12964
128,충청북도,음성군,음성시외버스터미널,충북 음성군 수정로 31-0,기타관광,교통시설,12878
129,충청북도,보은군,보은시외버스터미널,충북 보은군 삼산남로 8-0,기타관광,교통시설,12652
130,충청북도,청주시 상당구,청주랜드,충북 청주시 상당구 명암로 171-0,문화관광,테마공원,12639
131,충청북도,증평군,벨포레목장,충북 증평군 벨포레길 346-0,체험관광,농/산/어촌체험,12534
132,충청북도,충주시,탄금대공원,충북 충주시,문화관광,도시공원,12314
133,충청북도,청주시 상당구,추정리메밀꽃밭,충북 청주시 상당구,기타관광,기타관광,11955
134,충청북도,청주시 흥덕구,청주파비뇽아울렛,충북 청주시 흥덕구 월명로 212-0,쇼핑,쇼핑몰,11874
135,충청북도,충주시,수안보관광안내소,충북 충주시 주정산로 12-0,기타관광,기타관광,11638
136,충청북도,제천시,박달재자연휴양림,충북 제천시 금봉로 223-0,자연관광,자연공원,11578
137,충청북도,단양군,단양역,충북 단양군 단양로 896-0,기타관광,교통시설,11503
138,충청북도,청주시 흥덕구,가경터미널시장,충북 청주시 흥덕구 풍년로160번길 35-1,쇼핑,시장,11442
139,충청북도,청주시 청원구,청원생명축제,충북 청주시 청원구,문화관광,기타문화관광지,11307
140,충청북도,청주시 상당구,명암저수지,충북 청주시 상당구 명암로 0-0,자연관광,자연경관(하천/해양),11248
141,충청북도,청주시 상당구,옥화자연휴양림,충북 청주시 상당구 운암옥화길 140-0,자연관광,자연공원,11207
142,충청북도,청주시 상당구,용정축구공원,충북 청주시 상당구 1순환로1594번길 42-0,문화관광,레저스포츠시설,11104
143,충청북도,충주시,수주팔봉,충북 충주시,자연관광,자연경관(산),11006
144,충청북도,영동군,남성대체력단련장,충북 영동군 양정죽촌로 69-0,레저스포츠,육상레저스포츠,10833
145,충청북도,충주시,CGV충주교현,충북 충주시 국원대로 107-0,문화관광,공연시설,10764
146,충청북도,청주시 청원구,청주북부터미널,충북 청주시 청원구 오창공원로 133-0,기타관광,교통시설,10704
147,충청북도,청주시 상당구,김수녕양궁장,충북 청주시 상당구 1순환로1514번길 89-0,레저스포츠,육상레저스포츠,10628
148,충청북도,청주시 청원구,초정행궁,충북 청주시 청원구 초정약수로 851-0,역사관광,역사유적지,10379
149,충청북도,청주시 청원구,청주체력단련장,충북 청주시 청원구 내수로 385-0,레저스포츠,육상레저스포츠,10352
150,충청북도,청주시 상당구,문의문화재단지,충북 청주시 상당구 대청호반로 751-27,문화관광,복합관광시설,10349
151,충청북도,충주시,충주호선착장,충북 충주시,기타관광,교통시설,10311
152,충청북도,단양군,이끼터널,충북 단양군,기타관광,기타관광,10119
153,충청북도,청주시 청원구,CGV청주율량,충북 청주시 청원구 충청대로 114-0,문화관광,공연시설,10039
154,충청북도,진천군,배티성지,충북 진천군 배티로 663-13,역사관광,역사유적지,9943
155,충청북도,제천시,포레스트리솜해브나인힐링스파,충북 제천시 금봉로 365-0,체험관광,웰니스관광,9762
156,충청북도,청주시 청원구,청주북부시장,충북 청주시 청원구 향군로31번가길 11-0,쇼핑,시장,9670
157,충청북도,청주시 서원구,사창시장,충북 청주시 서원구 사직대로164번길 36-0,쇼핑,시장,9594
158,충청북도,충주시,충주체력단련장,충북 충주시,레저스포츠,육상레저스포츠,9581
159,충청북도,청주시 흥덕구,CGV청주지웰시티,충북 청주시 흥덕구 대농로 47-1,문화관광,공연시설,9563
160,충청북도,음성군,음성역,충북 음성군,기타관광,교통시설,9538
161,충청북도,괴산군,성불산자연휴양림,충북 괴산군 충민로기곡길 78-0,자연관광,자연공원,9511
162,충청북도,청주시 흥덕구,키즈다쿵청주점,충북 청주시 흥덕구 가포산로 191-0,문화관광,테마공원,9456
163,충청북도,청주시 청원구,정북동토성,충북 청주시 청원구,역사관광,역사유적지,9451
164,충청북도,제천시,CGV제천,충북 제천시 장평천로 27-13,문화관광,공연시설,9400
165,충청북도,영동군,영동와인터널,충북 영동군 영동힐링로 30-0,기타관광,기타관광,9202
166,충청북도,청주시 청원구,청주실내빙상장,충북 청주시 청원구 밀레니엄1로 45-0,레저스포츠,육상레저스포츠,9119
167,충청북도,옥천군,장계관광지,충북 옥천군 장계1길 57-0,문화관광,복합관광시설,9073
168,충청북도,영동군,월류봉,충북 영동군,자연관광,자연경관(산),8976
169,충청북도,청주시 흥덕구,롯데시네마서청주,충북 청주시 흥덕구 2순환로 1004-0,문화관광,공연시설,8975
170,충청북도,괴산군,조령산자연휴양림,충북 괴산군 새재로 1795-0,자연관광,자연공원,8819
171,충청북도,청주시 청원구,동부창고,충북 청주시 청원구 덕벌로 30-0,문화관광,기타문화관광지,8776
172,충청북도,충주시,삼탄유원지,충북 충주시,문화관광,복합관광시설,8423
173,충청북도,청주시 서원구,청주남부정류장,충북 청주시 서원구 1순환로 1012-0,기타관광,교통시설,8343
174,충청북도,청주시 상당구,수암골전망대,충북 청주시 상당구,문화관광,랜드마크관광,7914
175,충청북도,제천시,정방사,충북 제천시 옥순봉로12길 165-0,역사관광,종교성지,7831
176,충청북도,영동군,황간역,충북 영동군 하옥포2길 14-0,기타관광,교통시설,7830
177,충청북도,진천군,백곡저수지,충북 진천군,자연관광,자연경관(하천/해양),7800
178,충청북도,청주시 서원구,원마루시장,충북 청주시 서원구 원마루로10번길 1-3,쇼핑,시장,7508
179,충청북도,단양군,도담삼봉유람선선착장,충북 단양군,기타관광,교통시설,7486
180,충청북도,청주시 흥덕구,CGV청주터미널,충북 청주시 흥덕구 2순환로 1233-0,문화관광,공연시설,7480
181,충청북도,제천시,청풍랜드,충북 제천시 청풍호로50길 6-0,레저스포츠,육상레저스포츠,7451
182,충청북도,단양군,다리안국민관광지,충북 단양군 소백산등산길 12-0,문화관광,복합관광시설,7449
183,충청북도,청주시 흥덕구,복대가경시장,충북 청주시 흥덕구 풍산로117번길 9-0,쇼핑,시장,7412
184,충청북도,보은군,속리산말티재자연휴양림,충북 보은군 속리산로 256-0,자연관광,자연공원,7405
185,충청북도,진천군,천룡CC퍼블릭,충북 진천군 진안로 425-0,레저스포츠,육상레저스포츠,7394
186,충청북도,충주시,충주댐물문화관,충북 충주시 지등로 745-0,문화관광,기타문화관광지,7346
187,충청북도,옥천군,옥천금강수변친수공원,충북 옥천군,문화관광,도시공원,7343
188,충청북도,보은군,속리산모노레일,충북 보은군 속리산로 481-0,기타관광,기타관광,7226
189,충청북도,제천시,에콜리안제천CC,충북 제천시 송학주천로 102-0,레저스포츠,육상레저스포츠,7191
190,충청북도,영동군,반야사,충북 영동군 백화산로 652-0,역사관광,종교성지,7071
191,충청북도,진천군,초평호한반도전망대,충북 진천군,문화관광,랜드마크관광,7012
192,충청북도,충주시,충주시농수산물도매시장,충북 충주시 목행산단5로 54-0,쇼핑,시장,6983
193,충청북도,단양군,단양생태체육공원,충북 단양군,문화관광,도시공원,6963
194,충청북도,충주시,석종사,충북 충주시 직동길 271-56,역사관광,종교성지,6942
194,충청북도,제천시,제천고속버스터미널,충북 제천시 칠성로10길 12-0,기타관광,교통시설,6942
196,충청북도,진천군,진천종박물관,충북 진천군 백곡로 1504-12,문화관광,전시시설,6742
197,충청북도,음성군,금왕임시정류소,충북 음성군 응천서길25번길 11-0,기타관광,교통시설,6723
198,충청북도,단양군,소선암자연휴양림,충북 단양군 대잠2길 15-0,자연관광,자연공원,6692
199,충청북도,청주시 청원구,상당산성자연휴양림,충북 청주시 청원구 덕암2길 162-0,자연관광,자연공원,6611
200,충청북도,충주시,충주탄금호국제조정경기장,충북 충주시 중앙탑길 150-0,레저스포츠,수상레저스포츠,6578
201,충청북도,영동군,영국사,충북 영동군 영국동길 225-35,역사관광,종교성지,6403
202,충청북도,충주시,충주자유시장,충북 충주시 자유시장길 30-0,쇼핑,시장,6328
203,충청북도,단양군,단양시외버스공영터미널,충북 단양군 수변로 111-0,기타관광,교통시설,6317
204,충청북도,청주시 흥덕구,청주고인쇄박물관,충북 청주시 흥덕구 직지대로 713-0,문화관광,전시시설,6266
205,충청북도,청주시 흥덕구,한국잠사박물관,충북 청주시 흥덕구 청주역로 213-52,문화관광,전시시설,6263
206,충청북도,단양군,소백산자연휴양림,충북 단양군 하리방터길 180-0,자연관광,자연공원,6259
207,충청북도,청주시 청원구,메가박스오창,충북 청주시 청원구 중심상업1로 8-9,문화관광,공연시설,6240
208,충청북도,제천시,제천한방엑스포공원,충북 제천시 한방엑스포로 19-0,문화관광,도시공원,6236
209,충청북도,제천시,비룡담저수지,충북 제천시,자연관광,자연경관(하천/해양),6223
210,충청북도,제천시,충주호관광선청풍나루,충북 제천시 문화재길 54-0,기타관광,교통시설,6177
211,충청북도,제천시,덕주사,충북 제천시 미륵송계로2길 87-0,역사관광,종교성지,6038
212,충청북도,괴산군,화양구곡,충북 괴산군,자연관광,자연경관(산),5938
213,충청북도,청주시 서원구,용화사,충북 청주시 서원구 무심서로 565-0,역사관광,종교성지,5924
214,충청북도,충주시,목계나루터,충북 충주시 구룡로 0-0,기타관광,기타관광,5872
215,충청북도,충주시,충주온천사우나,충북 충주시 연수서편2길 25-0,체험관광,웰니스관광,5863
216,충청북도,옥천군,용암사,충북 옥천군 삼청2길 400-0,역사관광,종교성지,5808
217,충청북도,제천시,청풍호유람선선착장,충북 제천시 청풍호로50길 6-0,기타관광,교통시설,5799
218,충청북도,청주시 청원구,청주종합사격장,충북 청주시 청원구 도원세교로 369-0,레저스포츠,육상레저스포츠,5728
219,충청북도,음성군,광명선원,충북 음성군 대금로 1402-0,역사관광,종교성지,5595
220,충청북도,청주시 청원구,원더아리아청주점,충북 청주시 청원구 상당로 314-0,쇼핑,쇼핑몰,5541
221,충청북도,청주시 상당구,중앙공원,충북 청주시 상당구,문화관광,도시공원,5521
222,충청북도,청주시 서원구,청주아트홀,충북 청주시 서원구 예체로 118-1,문화관광,공연시설,5456
223,충청북도,청주시 상당구,우암어린이회관,충북 청주시 상당구 명암로 171-0,문화관광,전시시설,5445
224,충청북도,청주시 상당구,히어로플레이파크청주점,충북 청주시 상당구 중고개로141번길 13-12,문화관광,테마공원,5435
225,충청북도,청주시 청원구,내수생활체육공원,충북 청주시 청원구,문화관광,도시공원,5427
226,충청북도,음성군,미타사,충북 음성군 소이로61번길 164-0,역사관광,종교성지,5397
227,충청북도,증평군,증평장뜰시장,충북 증평군 장뜰로 58-1,쇼핑,시장,5383
228,충청북도,옥천군,정지용생가,충북 옥천군 향수길 56-0,역사관광,역사유적지,5229
229,충청북도,청주시 청원구,초정약수터,충북 청주시 청원구,자연관광,자연경관(산),5215
230,충청북도,제천시,제천모산비행장,충북 제천시,문화관광,기타문화관광지,5135
231,충청북도,청주시 상당구,상당공원,충북 청주시 상당구 대성로 127-0,문화관광,도시공원,5116
232,충청북도,청주시 청원구,미래지농어촌테마공원,충북 청주시 청원구 미래지로 68-0,문화관광,도시공원,5068
233,충청북도,청주시 상당구,더플레이그라운드,충북 청주시 상당구 상야길 6-14,문화관광,기타문화관광지,5054
234,충청북도,충주시,충주탄금대,충북 충주시 탄금대안길 105-0,역사관광,역사유적지,5009
235,충청북도,청주시 상당구,용암광장,충북 청주시 상당구,문화관광,테마공원,4987
236,충청북도,청주시 청원구,생명누리공원,충북 청주시 청원구,문화관광,도시공원,4954
237,충청북도,제천시,용추폭포유리전망대,충북 제천시 의림지로 33-0,문화관광,랜드마크관광,4906
238,충청북도,청주시 청원구,파인파골프클럽,충북 청주시 청원구,레저스포츠,육상레저스포츠,4897
239,충청북도,진천군,초평저수지,충북 진천군,자연관광,자연경관(하천/해양),4894
240,충청북도,청주시 흥덕구,흥덕축구공원,충북 청주시 흥덕구 가포산로146번길 30-0,문화관광,레저스포츠시설,4847
241,충청북도,단양군,황정산자연휴양림,충북 단양군 황정산로 239-11,자연관광,자연공원,4803
242,충청북도,보은군,보은전통시장,충북 보은군 삼산로 17-20,쇼핑,시장,4645
243,충청북도,괴산군,수옥폭포,충북 괴산군,자연관광,자연경관(산),4637
244,충청북도,괴산군,각연사,충북 괴산군 각연길 451-0,역사관광,종교성지,4614
245,충청북도,옥천군,옥천육영수생가,충북 옥천군 향수길 119-0,역사관광,역사유적지,4593
246,충청북도,옥천군,화인산림욕장,충북 옥천군,자연관광,자연공원,4592
247,충청북도,괴산군,쌍곡계곡,충북 괴산군,자연관광,자연경관(산),4578
248,충청북도,충주시,문성자연휴양림,충북 충주시 우성1길 191-0,자연관광,자연공원,4575
249,충청북도,청주시 서원구,청주시립미술관,충북 청주시 서원구 충렬로18번길 50-0,문화관광,전시시설,4571
250,충청북도,충주시,봉황자연휴양림,충북 충주시 수룡봉황길 540-0,자연관광,자연공원,4566
251,충청북도,청주시 흥덕구,지웰시티몰II,충북 청주시 흥덕구 대농로 47-1,쇼핑,쇼핑몰,4565
252,충청북도,영동군,영동전통시장,충북 영동군 영동시장2길 10-1,쇼핑,시장,4519
253,충청북도,보은군,보은스포츠파크야구장,충북 보은군 군청길 71-0,문화관광,레저스포츠시설,4508
254,충청북도,보은군,충북알프스자연휴양림,충북 보은군 속리산로 1880-0,자연관광,자연공원,4473
255,충청북도,충주시,종댕이길,충북 충주시,레저스포츠,기타레저스포츠,4417
256,충청북도,보은군,정이품송,충북 보은군 법주사로 99-0,기타관광,기타관광,4405
257,충청북도,충주시,충주고구려비전시관,충북 충주시 감노로 2319-0,문화관광,전시시설,4359
258,충청북도,청주시 서원구,에버힐GC,충북 청주시 서원구 죽암도원로 198-50,레저스포츠,육상레저스포츠,4341
258,충청북도,제천시,박달재수련원,충북 제천시 박달로 256-46,레저스포츠,육상레저스포츠,4341
260,충청북도,제천시,봉양역,충북 제천시,기타관광,교통시설,4247
261,충청북도,음성군,무극시장,충북 음성군 무극로308번길 5-2,쇼핑,시장,4226
262,충청북도,충주시,충주고구려천문과학관,충북 충주시 묘곡내동길 100-0,문화관광,전시시설,4182
263,충청북도,청주시 흥덕구,키주파크청주점,충북 청주시 흥덕구 송화로 156-0,문화관광,테마공원,4143
264,충청북도,음성군,삼성시외버스터미널,충북 음성군,기타관광,교통시설,4137
265,충청북도,음성군,올포키즈충북대소점,충북 음성군 대금로 74-0,문화관광,테마공원,4132
266,충청북도,청주시 상당구,국립청주박물관어린이박물관,충북 청주시 상당구 명암로 143-0,문화관광,전시시설,4124
